Date,Open,High,Low,Close,Volume,MA_5,MA_50,MA_200,Movement
2020-06-01,283.14883437810636,285.564203773769,282.62659388498867,284.9486999511719,55758300,282.65452270507814,259.21719451904295,277.6454192352295,1.0
2020-06-02,285.88120407905984,287.35469031653145,284.52898575324014,287.30804443359375,74267200,284.3331604003906,260.6958868408203,277.7749211883545,1.0
2020-06-03,289.3224525933364,292.1015401206026,289.0426910966183,291.13165283203125,92567600,285.94652099609374,262.3601626586914,277.9042559051514,0.0
2020-06-04,290.1337078049485,291.8962901185222,288.240579649607,290.3668518066406,75794400,287.51136474609376,263.63238220214845,278.01378761291505,1.0
2020-06-05,295.84117668145115,299.60876427400115,295.7758895129743,297.80889892578125,150524700,290.3128295898438,264.98555084228514,278.170814743042,1.0
2020-06-08,298.6295431311322,301.60446339855105,298.0793266044891,301.40863037109375,73641200,293.6048156738281,266.1419451904297,278.335004196167,-1.0
2020-06-09,298.70415111309836,301.48323848713284,297.8275271917575,299.1611328125,77479200,295.9754333496094,267.398498840332,278.4883698272705,-1.0
2020-06-10,299.74863756868734,300.65323756930644,296.76438251552014,297.4917907714844,95000800,297.2474609375,268.4681637573242,278.6678720855713,-1.0
2020-06-11,290.4601623331307,291.1036421592387,279.78218239518543,280.3417053222656,209243600,295.242431640625,269.26756744384767,278.74716041564943,1.0
2020-06-12,287.45728617117777,288.2406467841215,278.4672661712322,283.6990051269531,194678900,292.4204528808594,270.35047454833983,278.8484238433838,1.0
2020-06-15,277.9263419251905,287.4945826049996,276.73264555745334,286.3475036621094,135782700,289.4082275390625,271.38041107177736,278.95365409851075,1.0
2020-06-16,294.2091803061046,294.35839592876164,286.92576170622976,291.85906982421875,137627500,287.94781494140625,272.5884704589844,279.0694989776611,0.0
2020-06-17,292.89424077857865,293.1926720202918,289.90065041134204,290.646728515625,83398900,286.57880249023435,273.4613623046875,279.1798789215088,0.0
2020-06-18,289.10792598735975,291.243504766066,288.64163793716756,290.7585754394531,80828700,288.66217651367185,274.3314547729492,279.2986698150635,-1.0
2020-06-19,294.276794057839,294.47348887128004,287.12054450757995,289.0969543457031,135549600,289.74176635742185,275.0023162841797,279.39399955749514,1.0
2020-06-22,288.4880348441461,291.3542730671313,287.32656090900764,290.9515075683594,74649400,290.6625671386719,275.63249145507814,279.481245803833,0.0
2020-06-23,293.63986792277876,294.58592407582245,291.8789045661162,292.2910461425781,68471200,290.74896240234375,276.3368347167969,279.574133682251,-1.0
2020-06-24,290.22096314675923,290.8485514007504,282.97106821028643,284.8350524902344,132813500,289.5866271972656,276.74041931152345,279.6290531158447,1.0
2020-06-25,284.25422751164746,288.16019495767443,282.20289640898,287.8885498046875,89468000,289.0126220703125,277.31754333496093,279.69956092834474,-1.0
2020-06-26,286.7740034900297,286.9894502192139,280.4607883088312,281.0508728027344,127961000,287.4034057617188,277.7329211425781,279.72614585876465,1.0
2020-06-29,282.32477749980546,285.3221369354634,280.00180035437177,285.181640625,79773300,286.2494323730469,278.09028076171876,279.76860954284666,1.0
2020-06-30,284.7412781302826,290.55808016494154,284.58205857485945,288.8345642089844,113394800,285.5581359863281,278.61489013671877,279.8302558135986,1.0
2020-07-01,289.96811158826796,292.1412166267354,289.4997714636955,290.8579406738281,72396500,286.76271362304686,279.3394384765625,279.90628944396974,1.0
2020-07-02,294.34227129756925,295.70984448026786,291.7851535635388,292.4595642089844,69344200,287.6769165039062,279.98299011230466,279.9868410491943,1.0
2020-07-06,296.3374601841216,297.5645087517877,295.57875163725043,296.9743957519531,61713800,290.86162109375,280.7172106933594,280.08914054870604,-1.0
2020-07-07,295.4102236674376,297.4147045506719,293.5274872058866,293.9115295410156,82910000,292.60759887695315,281.31761962890624,280.17621772766114,1.0
2020-07-08,294.6889207225762,296.27191242234693,292.89988683688415,296.1595153808594,54638600,294.0725891113281,281.8868914794922,280.2810666656494,-1.0
2020-07-09,296.77770515573906,297.02125111727224,291.00775258749655,294.4734802246094,83354200,294.7956970214844,282.4470611572266,280.3778084564209,1.0
2020-07-10,294.40785467079104,297.7518087468504,292.95601227176337,297.48016357421875,57550400,295.79981689453126,282.92785095214845,280.5003777313232,-1.0
2020-07-13,299.85943465077975,302.27605697035693,294.23935349480286,294.9043884277344,102997500,295.3858154296875,283.4080432128906,280.6019960784912,1.0
2020-07-14,293.4618473075831,299.5128209928934,292.244174680497,298.72601318359375,93657000,296.3487121582031,284.10810119628906,280.72558219909666,1.0
2020-07-15,301.9949974893241,302.5851104536929,299.0538086145982,301.470458984375,87196500,297.41090087890626,284.8484979248047,280.8702709197998,0.0
2020-07-16,299.5409504736733,300.93659473733226,298.8852629404968,300.4776306152344,54622500,298.6117309570312,285.5201708984375,281.0036762237549,0.0
2020-07-17,301.498535546669,302.1448469746913,299.4940268081184,301.3486633300781,62774900,299.38543090820315,286.24544799804687,281.1577202606201,1.0
2020-07-20,301.07709924854146,304.542827300873,300.3183906000122,303.78411865234375,56308800,301.161376953125,286.95546081542966,281.34783668518065,0.0
2020-07-21,305.779180297946,306.22876837821946,303.42810448243677,304.43035888671875,57292200,302.30224609375,287.58961608886716,281.53029777526854,1.0
2020-07-22,304.0650842845653,306.481734908923,303.9526872481221,306.1632385253906,57792900,303.2408020019531,288.25731018066404,281.70329444885255,-1.0
2020-07-23,305.79797997273573,306.509866057885,301.1239550146999,302.5102233886719,75738000,303.64732055664064,288.96068115234374,281.86388481140136,-1.0
2020-07-24,300.62740306187055,301.60152950433996,299.03503591578794,300.56182861328125,73766600,303.4899536132813,289.7196484375,282.0357216644287,1.0
2020-07-27,301.26443568120663,302.9317251741552,300.45887590270297,302.7537536621094,48293000,303.28388061523435,290.45959899902346,282.20587852478025,-1.0
2020-07-28,302.01375460454585,303.1471580949692,300.5338126396104,300.83355712890625,57495000,302.56452026367185,291.1367126464844,282.35734703063963,1.0
2020-07-29,301.7234370380305,305.1048675990321,301.68596182423533,304.5334777832031,48454200,302.2385681152344,291.72518249511717,282.5132918548584,0.0
2020-07-30,301.5172799065286,303.8683558040741,299.40040258923534,303.44683837890625,61861700,302.42589111328124,292.3484344482422,282.66532585144046,1.0
2020-07-31,305.2639895679316,305.9477762211641,300.9833553418727,305.8447265625,84986800,303.482470703125,292.9271337890625,282.81583305358885,1.0
2020-08-03,307.53076758153577,308.74844008062144,306.9781298420921,307.97100830078125,53077900,304.5259216308594,293.58659301757814,282.9791858673096,0.0
2020-08-04,307.0999367904349,309.16064453125,307.0999367904349,309.16064453125,41917900,306.19133911132815,294.2593981933594,283.144428024292,1.0
2020-08-05,310.4813501543965,311.34310841351856,310.20970492480694,311.080810546875,42697700,307.5008056640625,294.90271728515626,283.3253137969971,1.0
2020-08-06,310.4907021067543,313.28199026091323,310.16285838399455,313.16021728515625,43679400,309.4434814453125,295.50462463378904,283.5072780609131,0.0
2020-08-07,312.17674545680563,313.67543934763614,311.25878865968497,313.38507080078125,57308300,310.95155029296876,296.12147338867186,283.6948873138428,0.0
2020-08-10,313.8439698873227,314.50900462280714,311.87693634969577,314.3216857910156,44282100,312.2216857910156,296.73187561035155,283.88316658020017,-1.0
2020-08-11,315.5207140907612,316.167025680763,310.98718559719595,311.7271423339844,69601100,312.7349853515625,297.2674444580078,284.05621253967286,1.0
2020-08-12,314.20006455917223,316.86023337093735,314.17196529157394,316.07342529296875,53774400,313.73350830078124,297.84275207519534,284.2453159332275,0.0
2020-08-13,315.295882354615,316.83205147661397,314.56527300237883,315.501953125,41816100,314.20185546875,298.33015808105466,284.4237200164795,0.0
2020-08-14,315.10849548096775,316.05455134792356,314.36851033992696,315.5112609863281,47260400,314.62709350585936,298.83304626464843,284.6025858306885,0.0
2020-08-17,316.5416185416643,316.91628479746487,315.52064084589654,316.5135192871094,35481000,315.0654602050781,299.207138671875,284.78217292785644,0.0
2020-08-18,316.9163055110361,317.62819145322794,315.29583883191174,317.19732666015625,38733900,316.1594970703125,299.5229125976563,284.9689156341553,0.0
2020-08-19,317.5813840471287,318.10592262882545,315.3052582102795,315.87664794921875,68054200,316.1201416015625,299.85722290039064,285.13609275817873,0.0
2020-08-20,314.1249892602219,317.34717072838095,313.9938689252878,316.860107421875,42207800,316.3917724609375,300.2445892333984,285.30251335144044,0.0
2020-08-21,316.5229731276718,318.20898598629117,316.17637745592856,317.98419189453125,55106600,316.8863586425781,300.99743896484375,285.4761226654053,1.0
2020-08-24,320.45690727576135,321.28119012142514,317.95598807174133,321.2062683105469,48588700,317.8249084472656,301.7475842285156,285.6655194854736,0.0
2020-08-25,321.7777149521224,322.4146505623299,320.5974888739316,322.3303527832031,38463400,318.851513671875,302.4672412109375,285.85555488586425,1.0
2020-08-26,322.92982101246366,325.8335062797612,322.3771832169068,325.5618896484375,50790200,320.78856201171874,303.14129760742185,286.05824195861817,0.0
2020-08-27,326.44230573944594,327.74427587489237,324.58766933402086,326.273681640625,58034100,322.67127685546876,303.85383666992186,286.2672097015381,1.0
2020-08-28,327.3133949497311,328.5123439625975,326.105069991505,328.3811950683594,48588900,324.75067749023435,304.6062890625,286.48371635437013,0.0
2020-08-31,328.1658973062957,329.05572630048107,326.95757190511955,327.1917419433594,66099200,325.94777221679686,305.3681848144531,286.6938144683838,1.0
2020-09-01,328.03469752532,330.3763975448024,327.12611677435257,330.27337646484375,54908700,327.536376953125,306.1546221923828,286.91724494934084,1.0
2020-09-02,332.212366834093,336.0340093313656,331.05086399107444,335.0505065917969,69540000,329.43410034179686,307.0098114013672,287.1542281341553,-1.0
2020-09-03,333.3362849152584,333.81400083083577,320.8971764837867,323.5198974609375,148011100,328.8833435058594,307.78350830078125,287.332497177124,-1.0
2020-09-04,324.21299589487023,325.8053344634107,313.6659718044428,320.87841796875,139156300,327.3827880859375,308.4433056640625,287.497974319458,-1.0
2020-09-08,315.3895559650479,320.9440908148567,311.8020836742528,312.1111755371094,114465300,324.3666748046875,309.06451171875,287.62496635437014,1.0
2020-09-09,316.176383607373,320.7754867255069,315.2959019505696,318.2745666503906,91462300,321.9669128417969,309.7263702392578,287.78508125305177,-1.0
2020-09-10,320.17597366320473,320.84100847846224,311.7739526782989,312.74810791015625,90569500,317.5064331054688,310.20464111328124,287.9143811798096,0.0
2020-09-11,314.55591473876467,315.6330911254098,310.0411098437324,312.9073486328125,84680200,315.38392333984376,310.64562927246095,288.0333602142334,1.0
2020-09-14,316.1201058323975,318.8271245972705,313.0571726996108,317.0286865234375,65605700,314.6139770507813,311.13701171875,288.1696706390381,1.0
2020-09-15,319.520322138572,320.36332854055274,317.0381255051584,318.6304931640625,52920900,315.9178405761719,311.5701336669922,288.3075319671631,0.0
2020-09-16,319.88560785994696,321.3374504799322,317.0849151177085,317.3659362792969,82096000,315.7361145019531,312.03922180175783,288.44446754455566,-1.0
2020-09-17,312.43898616958967,316.3168551855164,311.9050716960567,314.5746154785156,91523300,316.101416015625,312.40752380371094,288.5797631072998,-1.0
2020-09-18,315.39173837944173,315.50458529227774,308.43256799154244,310.9529113769531,105877900,315.7105285644531,312.7371124267578,288.70659126281737,-1.0
2020-09-21,306.2979741466193,307.6427817708754,302.5644669753392,307.4923095703125,99450800,313.8032531738281,312.9373553466797,288.8073059844971,1.0
2020-09-22,308.99697644332406,311.1881648961192,306.4483914325825,310.6239013671875,63612100,312.2019348144531,313.2517456054687,288.9210950469971,-1.0
2020-09-23,311.1881562135915,311.47030232000276,302.9123870189486,303.42022705078125,93112200,309.41279296875,313.3456298828125,288.9857186126709,0.0
2020-09-24,302.0847950642425,307.33237956626084,300.74937241411027,304.2289733886719,76681300,307.3436645507812,313.40080017089844,289.0589533233643,1.0
2020-09-25,303.36376546361737,309.9467726142163,302.47978804991413,309.1474304199219,71069400,306.982568359375,313.5741961669922,289.1583946990967,1.0
2020-09-28,313.3699476812692,315.00628597643316,312.3636811367021,314.28216552734375,64584600,308.3405395507813,313.8328662109375,289.2794039154053,-1.0
2020-09-29,314.0752496205913,314.82758176075873,311.8652344968562,312.570556640625,51304000,308.72987060546876,314.00859497070314,289.3793546295166,1.0
2020-09-30,313.2477912394288,318.13803818823914,313.05030899677496,314.9405822753906,104081100,311.0339416503906,314.21879943847654,289.49027824401855,1.0
2020-10-01,317.57370642396586,318.5611461251778,315.0533617259181,316.9624328613281,88698700,313.58063354492185,314.4347833251953,289.6012552642822,-1.0
2020-10-02,311.94046825991654,316.93414647495655,311.46084004390406,313.9529724121094,89431100,314.5417419433594,314.66363830566405,289.69686210632324,1.0
2020-10-05,316.0407845717703,319.70845445162604,315.9937745693195,319.5203857421875,45713100,315.5893859863281,315.04280944824217,289.82021400451663,-1.0
2020-10-06,319.6614072862933,321.786787223268,314.46083309595923,314.9780578613281,90128900,316.0708862304688,315.28729553222655,289.91481101989746,1.0
2020-10-07,317.97806738784277,321.278984629957,317.9498556464416,320.4608154296875,56999600,317.1749328613281,315.6798406982422,290.0303316497803,1.0
2020-10-08,322.42631063537164,323.366740283601,321.4952657678726,323.3009033203125,45242500,318.442626953125,316.05518920898436,290.15778160095215,1.0
2020-10-09,324.97488695958054,326.65826416947885,324.34481512825994,326.18804931640625,59528600,320.8896423339844,316.51001342773435,290.29962059020994,1.0
2020-10-12,328.7648214741752,332.9309182344997,328.2663948719201,331.4356384277344,80388500,323.27269287109374,317.0218316650391,290.4597710418701,-1.0
2020-10-13,331.2945620879778,331.47324602075696,328.29458915296203,329.27264404296875,73255500,326.13161010742186,317.4478643798828,290.60947761535647,-1.0
2020-10-14,329.8556312313777,330.965331099997,326.4606946757806,327.20361328125,57727900,327.48016967773435,317.8087237548828,290.7570905303955,0.0
2020-10-15,323.2350798547268,327.2883295118809,322.68964326381683,326.79931640625,60357700,328.1798522949219,318.1230938720703,290.89906578063966,0.0
2020-10-16,328.17233867871914,329.85571587044956,326.423153219993,326.6018371582031,89501900,328.2626098632812,318.39192626953127,291.0261000823975,-1.0
2020-10-19,327.88075935708804,328.5202445680317,320.72410420307284,321.6363220214844,68425600,326.30274658203126,318.5569512939453,291.1397110748291,0.0
2020-10-20,322.99990434849167,326.2161858296296,322.22877397901004,322.9246826171875,60051900,325.033154296875,318.72901123046876,291.2540616607666,0.0
2020-10-21,322.87768084329804,325.0783113554999,322.00308820618125,322.3134460449219,63575000,324.05512084960935,318.9407373046875,291.3695743560791,1.0
2020-10-22,322.5297482166591,324.6739266938656,320.35735799763285,324.0814514160156,55399300,323.5115478515625,319.10089782714846,291.48595390319826,0.0
2020-10-23,325.32279087183775,325.3792143494791,322.6895995831327,325.1817321777344,49143900,323.22752685546874,319.29449340820315,291.59763679504397,-1.0
2020-10-26,321.74919230592604,322.54856322738306,315.62698626114786,319.17242431640625,91473000,322.7347473144531,319.3677166748047,291.6836305999756,0.0
2020-10-27,319.5203520577409,319.8588929188217,317.85577339186375,318.07208251953125,65994100,321.76422729492185,319.3988879394531,291.75373863220216,-1.0
2020-10-28,312.3166840829194,318.1003205345294,306.70231807583235,307.20074462890625,127094300,318.74168701171874,319.19895629882814,291.7718077850342,1.0
2020-10-29,307.4358417899511,313.5392206665911,305.7242530422314,310.3229675292969,90597700,315.989990234375,319.0878826904297,291.8020580291748,-1.0
2020-10-30,308.7241982702799,310.0502073228007,303.38256554354604,307.0878601074219,120287300,312.3712158203125,318.89243774414064,291.80347709655763,1.0
2020-11-02,310.52984619140625,312.5611487460782,307.74615408386074,310.52984619140625,86068300,310.6427001953125,318.7433508300781,291.8173313140869,1.0
2020-11-03,313.8119107012777,318.10026676884297,310.6144562578657,316.01251220703125,93294200,310.2307861328125,318.6394757080078,291.8616121673584,1.0
2020-11-04,320.554822153333,327.213079844498,319.3604868839866,323.0751953125,126959700,313.4056762695312,318.65437255859376,291.941021194458,1.0
2020-11-05,328.4356384747047,331.20991739412125,328.07827061936183,329.3760681152344,82039700,317.21629638671874,318.7306561279297,292.0501732635498,0.0
2020-11-06,329.0845026411183,330.57039738880707,326.9403244340149,329.3008117675781,74973000,321.65888671875,318.79119873046875,292.1726236724854,1.0
2020-11-09,342.28810413482773,342.6736836488566,332.96844494836705,333.43865966796875,172304200,326.2406494140625,318.89234802246096,292.3401930999756,0.0
2020-11-10,332.4325144665052,334.02184309410995,329.63005208381986,332.94976806640625,85552000,329.6281005859375,319.00750854492185,292.4896033477783,1.0
2020-11-11,335.16906981629637,336.2599714859682,333.90889772364903,335.4230041503906,58649000,332.0976623535156,319.1105010986328,292.65263175964355,-1.0
2020-11-12,334.39791123848846,335.47001465154517,330.33527758279547,332.1690979003906,67546200,332.65626831054686,319.05287292480466,292.79447654724123,1.0
2020-11-13,334.10639060944766,337.5201544138665,333.57975236575226,336.767822265625,62892200,334.14967041015626,319.3178314208984,292.9868968963623,1.0
2020-11-16,339.4762780381147,341.16903979187896,338.16906715410846,340.9715576171875,74541100,335.65625,319.7196942138672,293.1892569732666,-1.0
2020-11-17,338.526421852887,340.36027093135783,336.9935171144087,339.1376953125,66111000,336.8938354492187,320.260224609375,293.35954750061035,-1.0
2020-11-18,339.4104682836854,339.9653183329974,335.0186491921803,335.0562744140625,70591300,336.82048950195315,320.5958587646484,293.4918157196045,0.0
2020-11-19,334.41678919673495,336.84308506529186,333.05315472472006,336.4669189453125,59940900,337.6800537109375,321.0702349853516,293.6259452056885,-1.0
2020-11-20,336.2036173891027,336.4105130708661,334.0876505663741,334.1628723144531,70417300,337.1590637207031,321.4953454589844,293.7568058013916,1.0
2020-11-23,335.9967146530703,337.44498439500745,333.73027568213075,336.1659851074219,63230600,336.19794921875,321.8780914306641,293.8861855316162,1.0
2020-11-24,338.7520922930149,342.13764413433756,337.88691325000633,341.5827941894531,62415900,336.6869689941406,322.3371374511719,294.03996086120605,0.0
2020-11-25,341.49821645340523,341.5264281943463,339.94651330238014,341.05621337890625,45330900,337.8869567871094,322.8109429931641,294.18109031677244,0.0
2020-11-27,342.1658994393747,342.4856420568202,340.9809489691216,342.00604248046875,28514100,338.9947814941406,323.3595715332031,294.32863761901854,0.0
2020-11-30,341.21606382945834,341.488796453104,337.77411670183375,340.491943359375,83872700,340.260595703125,323.9503521728516,294.4661110687256,1.0
2020-12-01,343.79288831283577,345.77718118089945,343.1909995360201,344.216064453125,74231400,341.8706115722656,324.6848272705078,294.62623847961424,0.0
2020-12-02,343.08753806257556,345.100042509178,342.5044762948649,344.940185546875,45927000,342.54208984375,325.37115295410155,294.7825226593018,0.0
2020-12-03,344.836655857774,346.25671347829194,343.72695602036606,344.8460693359375,62882000,343.30006103515626,326.19966979980467,294.94477989196776,1.0
2020-12-04,345.4385855056391,347.81787109375,345.3445368117168,347.81787109375,50749900,344.4624267578125,327.0714477539062,295.1379817962646,0.0
2020-12-07,347.03731245570685,347.60157594229366,345.814765484463,347.1031494140625,48944300,345.78466796875,327.83056213378904,295.3788802337647,0.0
2020-12-08,345.81474114840245,348.6924531578852,345.76773115267554,348.1188049316406,42458900,346.5652160644531,328.507294921875,295.6701471710205,-1.0
2020-12-09,348.7865119244369,348.946368874231,344.15020118629917,344.99658203125,74098300,346.5764953613281,329.1558154296875,295.9511339569092,0.0
2020-12-10,343.60478976578895,345.9464504999356,342.7207835650194,344.8837890625,57735400,346.58403930664065,329.7546795654297,296.2964087677002,0.0
2020-12-11,343.1627743440492,344.89316146012175,341.62048463826864,344.4793701171875,57698600,345.9163391113281,330.30501831054687,296.645456161499,0.0
2020-12-14,346.67996216725686,347.77083518668377,342.758358326332,342.9370422363281,69216200,345.08311767578124,330.88469970703125,296.9273166656494,1.0
2020-12-15,345.5138515229535,347.5733947753906,344.1220339931997,347.5733947753906,63865300,344.9740356445312,331.4457598876953,297.2733843231201,0.0
2020-12-16,347.7896488626593,349.04982096422884,346.89622934680017,348.1188049316406,58420500,345.5984802246094,332.10857482910154,297.56367729187014,1.0
2020-12-17,349.7834038270967,350.27241690974705,348.94640766872976,350.0655212402344,64119500,346.63482666015625,332.7006689453125,297.9119147491455,0.0
2020-12-18,350.3583079017458,350.528299893319,346.62776476215817,348.6677551269531,136542300,347.4725036621094,333.2080059814453,298.27634132385253,0.0
2020-12-21,344.69166966788913,357.4321339310831,341.9150185815902,347.42108154296875,96386700,348.3693115234375,333.6326666259766,298.7422201538086,0.0
2020-12-22,347.7516471511759,347.8649751450393,345.6927784040661,346.8355407714844,47949000,348.22174072265625,333.94066467285154,299.13939178466796,0.0
2020-12-23,347.8177905425075,349.08333460443055,346.81668809319564,347.1472473144531,46201400,348.0274291992188,334.29815673828125,299.60329902648925,0.0
2020-12-24,347.6288457591147,348.5260736960716,347.0338738252053,348.49774169921875,26457900,347.7138732910156,334.72403930664063,300.19564361572264,1.0
2020-12-28,351.08550778286985,351.8882861556867,350.45275022006433,351.49163818359375,39000400,348.2786499023438,335.2178857421875,300.7046360015869,0.0
2020-12-29,353.0405114150347,353.2199570144629,350.2260746436619,350.8210754394531,53680500,348.9586486816406,335.7022705078125,301.34688743591306,0.0
2020-12-30,351.65212286161284,352.36990513079206,350.9249158091851,351.3215637207031,49455300,349.85585327148436,336.29597534179686,301.93160995483396,1.0
2020-12-31,351.12330204270035,353.8432892062716,350.6038724591175,353.10662841796875,78520700,351.0477294921875,336.8996142578125,302.5845937347412,-1.0
2021-01-04,354.4571352854946,354.58937048174835,344.5499867633749,348.2994079589844,110210800,351.0080627441406,337.41933349609377,303.21117744445803,1.0
2021-01-05,347.64772509043775,351.80324762008,347.6004858848247,350.6982421875,66426200,350.84938354492186,337.95166931152346,303.8978015136719,1.0
2021-01-06,349.16828219544726,356.03436720781934,348.611067046914,352.794921875,107997700,351.24415283203126,338.5039331054688,304.6221868133545,1.0
2021-01-07,355.20321492394925,358.79206857677997,355.02376935911104,358.0365295410156,68766800,352.58714599609374,339.2812152099609,305.2785900878906,1.0
2021-01-08,359.44372130989285,360.2937099023974,356.1476413045077,360.0765075683594,71677200,353.9811218261719,340.1213037109375,305.9282202911377,-1.0
2021-01-11,356.8560587396993,359.4343571511795,356.7332771349673,357.6493835449219,51034700,355.8511169433594,341.1302764892578,306.49852264404296,0.0
2021-01-12,357.8382408395049,358.75431832018006,355.4487842746329,357.7248840332031,52547700,357.2564453125,342.07831481933596,307.1054798126221,0.0
2021-01-13,357.6493140913567,359.69872890136986,356.85598944019347,358.6882019042969,45303600,358.4351013183594,343.1103216552734,307.67887809753415,0.0
2021-01-14,359.4438178871702,359.95382270849,357.0921754242639,357.4321594238281,49989100,358.31422729492186,344.0483679199219,308.2641812896729,-1.0
2021-01-15,355.7887866312883,356.6009897098656,352.93659342855824,354.8254699707031,107160000,357.26401977539064,344.82462707519534,308.8905403900146,1.0
2021-01-19,357.31876819290676,358.15933207970585,355.8171148166169,357.6115417480469,51233300,357.25645141601564,345.5153540039062,309.5043447113037,1.0
2021-01-20,359.9349193128085,363.41047466974624,359.5382713091085,362.56048583984375,61836100,358.22357177734375,346.1790423583984,310.1598666381836,0.0
2021-01-21,363.1271313416165,363.5615937815436,361.9560368836678,362.8910217285156,47840100,359.0641357421875,346.85084655761716,310.7393110656738,0.0
2021-01-22,361.0115361313837,362.7870847270113,360.6243129740846,361.6065368652344,52860500,359.8990112304688,347.4142041015625,311.3110739898682,0.0
2021-01-25,362.3527484575209,363.3916077971906,357.4322028968977,363.0327453613281,70402000,361.54046630859375,348.01586364746095,311.8484683227539,0.0
2021-01-26,363.9960195840742,364.41157479996724,362.22992432751556,362.4660339355469,42665300,362.51136474609376,348.55672424316407,312.36358474731446,-1.0
2021-01-27,359.0943314317917,359.18878102614696,351.34050106211924,353.6071472167969,123351100,360.7206970214844,348.9854852294922,312.84625106811524,1.0
2021-01-28,355.4488296734671,360.7093585865416,355.0049712854651,356.6482849121094,94198100,359.47214965820314,349.3830944824219,313.30621337890625,-1.0
2021-01-29,354.75931365437236,355.7415374192345,347.8082337505287,349.50823974609375,126765100,357.052490234375,349.553828125,313.75859283447267,1.0
2021-02-01,352.95550032977303,356.37436253571553,349.8010797082136,355.3260498046875,75817600,355.5111511230469,349.8775952148437,314.2338131713867,1.0
2021-02-02,358.55597592105977,361.9276273915181,355.41100922958583,360.35040283203125,64450700,355.08802490234376,350.38347778320315,314.69899688720704,0.0
2021-02-03,361.19097366462927,362.3809751058168,359.33988272875763,360.6337585449219,52427100,356.49334716796875,350.8668145751953,315.1891452026367,1.0
2021-02-04,361.68208936199085,364.7798458850506,360.74710465234466,364.7326354980469,47142600,358.11021728515624,351.4782098388672,315.7396557617187,0.0
2021-02-05,366.6310073168109,366.8859953150962,364.68546647129796,366.168212890625,48669800,361.4422119140625,352.07825439453126,316.2690869140625,1.0
2021-02-08,367.64149894027054,368.859832458101,366.77263181556293,368.8126220703125,38365200,364.1395263671875,352.62285095214844,316.811833190918,0.0
2021-02-09,367.9625318366449,369.1714403313238,367.5470055690552,368.5669860839844,35551100,365.7828430175781,353.17306640625,317.33521270751953,0.0
2021-02-10,370.33318709713467,370.48430070234235,365.96988622641544,368.4065246582031,59154400,367.3373962402344,353.70107604980467,317.83876571655276,0.0
2021-02-11,369.50207708709564,369.9270859035844,366.5365554447962,369.00152587890625,42913300,368.19117431640626,354.2712677001953,318.3514483642578,0.0
2021-02-12,368.18931907460967,371.0698446898404,368.1137478616748,370.8243103027344,50593300,369.1223937988281,354.8034326171875,318.8383665466309,0.0
2021-02-16,372.0709143884372,372.2692671884747,369.7759361763204,370.5031433105469,50972400,369.460498046875,355.31469177246095,319.33640838623046,0.0
2021-02-17,368.72759028026013,370.84312271447357,367.69812723550217,370.588134765625,52290600,369.86472778320314,355.8295330810547,319.87073348999024,0.0
2021-02-18,367.9436749975332,369.76643380684663,366.19645856257875,369.0108947753906,59712800,369.9856018066406,356.2533935546875,320.3935348510742,0.0
2021-02-19,370.28597640219914,370.5787500051829,367.90597314959155,368.35931396484375,83241000,369.85715942382814,356.67851684570314,320.90086151123046,-1.0
2021-02-22,365.5542719364303,367.97203158504686,365.2520447748612,365.52593994140625,67414200,368.7974853515625,357.02665954589844,321.40306716918946,0.0
2021-02-23,363.28770785316823,367.33935698777435,359.0755203178525,365.96990966796875,107284100,367.8908386230469,357.4461260986328,321.8914993286133,1.0
2021-02-24,364.86481708177973,370.4370258241427,363.8637148407786,370.0025634765625,72433900,367.7737243652344,357.94850158691406,322.3778991699219,-1.0
2021-02-25,368.71811275599725,370.1064380313807,359.62316848480805,361.0870361328125,146670500,366.18895263671874,358.28065490722656,322.8194416809082,-1.0
2021-02-26,362.9948294980133,364.1564700429585,357.2148723006305,359.22650146484375,152701600,364.3623901367188,358.6064440917969,323.278865814209,1.0
2021-03-01,364.1659956975434,369.19986846147003,359.42492535101763,367.9342956542969,105348800,364.84406127929685,359.013662109375,323.80546997070314,-1.0
2021-03-02,368.16095848871817,368.3970680723539,364.553197133492,365.0632019042969,79595300,364.6627197265625,359.3525500488281,324.30200485229494,-1.0
2021-03-03,364.35482093416306,365.33701590950074,360.1237274259013,360.2276306152344,119940200,362.7077331542969,359.5557922363281,324.7682536315918,-1.0
2021-03-04,360.0387479409179,362.6642851020593,351.2176982150404,355.7698974609375,183433000,361.64430541992186,359.6978350830078,325.1715531921387,1.0
2021-03-05,359.32099818975814,363.3821002932164,351.93551236972115,362.31488037109375,152039600,362.26198120117186,359.99571105957034,325.62170639038084,0.0
2021-03-08,363.28763721508136,366.1398304838052,360.2276663690353,360.510986328125,123149200,360.7773193359375,360.26921997070315,326.0397125244141,1.0
2021-03-09,364.41162884516456,368.246047142511,363.9016239460264,365.6582946777344,113633600,360.896337890625,360.6394409179687,326.4930137634277,1.0
2021-03-10,368.0381988647241,369.653180443051,366.6026628864305,367.9342956542969,109899400,362.4376708984375,361.02817199707033,326.9550833129883,1.0
2021-03-11,370.4370366875005,373.66699946259354,369.97424233167743,371.664794921875,86245000,365.616650390625,361.43163513183595,327.4188330078125,0.0
